UserId,ItemId
666,2651 706 122 2173 3142 1268 2652 1020 1339 2977 845 468 651 1575 2225 2182 1200 1909 2217 3189 3241 2962 2885 1168 718 906 1386 2455 2810 2176 764 2537 2522 2931 1963 1213 1195 776 2470 1269 505 734 490 2309 2726 2464 3220 2351 1137 2819 
667,307 1922 333 697 1348 1575 2312 945 1656 2724 2351 2024 276 1034 1237 1386 2470 2464 294 457 2299 2514 2706 1377 2885 485 1307 1923 266 275 865 2940 2179 2350 2320 494 2127 465 259 968 2039 2537 2955 525 1424 2652 3078 2111 1197 1803 
668,577 431 302 2850 1305 1747 551 1241 880 1045 2724 1470 3080 2318 1697 2703 2824 592 2602 3083 2749 2778 1372 245 3022 392 926 1539 2486 1733 2927 266 1926 2905 1310 293 1817 1845 1961 754 1389 464 2800 1024 938 362 28 311 3089 2519 
669,1034 1575 2786 1399 496 2322 1509 79 1735 2729 1832 1156 1411 2160 625 3199 1331 1044 142 277 2392 856 954 940 1082 2952 231 958 2773 1093 1110 2592 876 170 1942 814 2522 1656 2959 443 361 2696 1242 1513 3092 847 1410 2706 1307 3196 
670,2866 2113 954 2887 2811 856 2305 990 91 1299 2631 2413 1975 1432 2546 3081 1964 3243 2196 905 2431 1154 1474 3150 1449 215 883 2550 1896 337 1129 2297 938 2089 2352 394 1088 1686 335 2164 319 2176 2262 2406 3 2129 710 1415 155 1224 
671,1907 2350 767 2111 2022 333 2651 702 1348 1386 1465 2885 2908 1575 2805 2320 2652 2193 465 2339 2464 2470 3189 2873 1268 2437 559 2541 2841 1949 1770 2033 3178 1034 2537 1797 100 1272 2351 1330 3241 2810 266 1237 1861 3101 712 773 2977 697 
672,3225 1793 2183 1657 3215 1023 2359 473 2108 2738 485 1619 1227 2328 1881 968 1160 18 3229 359 1013 496 780 660 2013 1333 2717 2749 2783 1135 3074 1660 1092 2814 1401 2939 1803 2326 584 2125 770 2149 2095 1204 307 663 427 859 1277 2536 
673,1586 2403 2940 1465 859 412 1386 3209 1336 1662 2312 2144 2435 1348 2652 702 1796 3178 2464 2039 3084 1889 1459 77 2022 750 1195 3032 2031 3229 2554 3078 427 2703 2218 1956 2257 2832 2171 2549 753 2514 1277 1247 919 1949 2223 2278 2885 3013 
674,1575 651 2651 2380 231 2805 1804 1268 830 734 2445 553 3142 1474 865 1861 2546 776 706 1613 2217 1976 505 2537 845 1325 3150 2339 2193 2312 712 1048 1868 582 3078 1025 1020 1213 1185 2182 2921 3106 719 1152 1547 2225 1307 444 490 2852 
675,100 2726 2320 2885 2875 1784 517 2541 1060 2470 454 2022 803 1386 1956 1567 1722 1818 783 2350 3049 1239 3237 2688 2710 2874 1200 465 2182 2937 3059 147 2652 1770 2551 280 2932 168 2464 521 1939 2616 1443 865 275 719 2351 2883 2232 2055 
676,2111 2350 1137 2182 1289 1991 1804 2470 2874 1612 2875 2652 241 720 1722 2726 2428 2651 2320 3189 1106 3241 2933 1575 1318 2688 2311 2805 868 405 192 1714 3145 3087 288 1239 100 1748 2937 2193 2649 381 1480 2958 2341 677 523 1157 603 655 
677,1336 749 2458 505 1660 2514 333 2046 871 750 3194 2221 3167 2312 1575 25 918 2536 2190 1470 494 2297 88 1417 992 1861 999 2770 2031 427 565 1405 751 1104 3071 3041 2233 3026 938 1348 2464 585 2940 1923 2034 2850 3229 1005 539 1677 
678,3039 2866 241 2963 2057 3145 1602 2087 1180 1714 2875 2652 1612 2799 2428 921 2111 868 1185 381 362 1990 603 2937 2350 2248 2802 2874 2721 2211 2688 2726 2666 288 1280 908 2431 192 1289 2163 1106 1804 2470 1183 1920 2413 1722 114 2380 1020 
679,2350 2726 241 2875 702 1348 1386 1197 2320 1722 3241 1612 2470 3145 2179 2182 2652 2111 266 1137 2874 1106 1289 1991 3087 2351 100 1237 2754 2688 1071 1804 2022 3148 2885 945 1714 192 2541 479 720 1318 1956 230 1465 868 1922 596 2651 1741 
680,2810 1941 2380 1558 1575 2805 712 1048 553 1861 2470 1034 1213 2651 1152 333 1268 307 2193 1770 590 1957 2623 3189 475 964 981 2724 1984 958 545 1362 294 1377 651 98 2537 1697 525 2217 2385 2350 2111 2312 2299 163 1023 1195 1852 1200 
681,362 3078 1241 3080 1032 2163 961 938 2546 2431 1922 1923 1141 3209 431 1020 1474 490 2602 2470 2955 2866 1386 3150 2878 1956 1575 697 551 2726 1539 270 2305 2721 1299 465 2652 1305 865 2312 1200 2794 589 2724 307 2631 1859 2147 845 935 
682,2350 1106 2688 1722 2351 2470 803 2726 3059 2320 3145 2885 1714 3241 3147 356 501 2652 1386 1990 4 2875 2382 2311 275 706 1529 2361 2022 1868 945 521 100 3247 719 470 2455 2782 2649 2666 307 1866 370 1575 1474 865 545 1197 2173 2714 
683,2651 1492 2810 1152 2805 712 2565 3189 2437 1268 1861 1309 1604 2421 1984 3107 1458 1213 2182 2380 2425 1137 1558 2809 2128 2323 897 444 2934 2985 1957 553 403 125 1941 2514 1403 1852 2225 3106 1162 1613 1804 598 1497 2385 1048 1267 2894 1659 
684,1127 471 2902 1784 865 275 2472 3186 1130 2862 1868 1119 2537 1575 2350 3079 3049 1195 370 240 2521 1987 505 2117 2455 1681 2142 2795 719 486 1567 454 443 1200 1394 960 2075 2006 783 1185 1203 2710 1353 1917 1635 3220 2441 1871 437 988 
685,706 1020 1339 2651 2173 651 1268 2726 115 465 468 122 2182 2320 3142 2217 2885 2696 2652 2977 2350 1200 454 1784 2908 845 1770 964 2470 1195 2883 3189 1254 2176 1213 170 1474 2810 3023 1567 783 2937 2976 2986 2522 2147 2339 1575 497 3237 
686,2885 2022 1348 1197 1386 1956 2351 2541 770 2536 521 1922 517 870 1818 2435 1923 2171 1835 3229 1060 1034 2940 702 3026 2350 945 2222 697 2031 465 2487 3148 277 2855 1417 2464 2470 3209 296 3159 333 471 2361 2100 3078 644 2299 457 2831 
687,2958 1804 98 2805 1029 2323 2070 2182 3189 776 1213 2810 1185 712 1575 1125 2380 1718 2193 150 2087 1558 1547 897 2651 1268 1155 2499 1852 2874 1984 1941 147 36 1008 1475 151 0 1837 405 677 545 598 3106 2401 651 588 2619 1822 553 
688,147 1840 151 2885 2499 2087 2182 820 644 698 719 588 2626 2464 2726 465 1268 1681 865 814 1575 2997 1837 454 2537 2022 2555 1295 2072 1200 1474 1185 243 275 167 3150 2474 1455 938 115 1784 1800 280 277 2855 234 2070 1706 776 1031 
689,825 1896 2977 954 1054 505 1002 676 1005 2115 1575 231 613 866 3241 2455 3194 1405 2959 938 1006 3142 673 1317 856 239 602 2902 402 1325 1115 655 1130 714 25 471 838 1283 706 2306 998 1154 91 2930 2521 1119 2415 960 370 2297 
690,954 1268 553 590 677 1975 2217 1152 3150 2297 2499 751 2811 1861 1415 539 2385 1048 651 1041 836 2810 2648 1154 2225 2113 2164 1507 856 2262 829 1896 1873 1129 1964 2431 3009 734 776 1474 2380 319 905 1941 1976 2546 2977 1387 1055 2196 
691,2470 1575 2320 1770 2537 865 1200 2885 964 1784 2111 2810 1941 333 2350 2940 1268 275 294 1213 2651 553 465 2805 1034 1156 1868 1861 2726 1474 2652 2182 1152 783 2464 1185 1197 2193 505 2299 2217 1567 1804 1195 1218 1048 2385 1239 981 3189 
692,1575 1224 25 1336 2392 676 825 998 1474 1005 1861 505 2443 3194 2193 2233 231 2526 1203 358 1755 1054 616 750 3210 1002 2930 954 2306 1244 1154 3176 619 1243 866 1268 1206 2464 2873 1104 886 2474 1325 1405 333 613 2312 751 1383 291 
693,1941 307 1861 2810 553 2850 1034 2380 1048 2724 2638 1558 2470 294 1853 405 1377 971 1613 1549 431 1697 2167 1362 163 1922 1213 2805 590 1957 1268 760 1575 490 1152 333 2361 712 1770 2350 2385 525 677 1124 266 98 981 2318 2852 302 
694,31 602 3194 1470 673 3167 1045 987 1336 2930 938 1104 25 91 2406 1596 2285 3241 3252 1268 1002 2431 825 954 2347 1405 2964 3210 2841 1129 2885 1579 1895 119 34 2550 407 1577 2337 319 1386 1956 2464 1896 1575 998 11 1518 2959 743 
695,358 2196 1575 1154 2631 1203 3008 1975 1002 2529 1474 1185 231 1336 1896 2546 954 3210 1686 1268 1895 2464 865 1088 3178 2537 394 1429 1964 1240 91 240 876 319 553 2039 2413 676 1224 840 2431 1405 2833 1129 3123 2392 1861 998 2474 2152 
696,1722 1348 2688 1106 2320 2350 2470 2726 945 501 702 241 3145 2964 2937 2885 1386 521 2351 479 100 2111 2754 803 1318 275 1714 532 1575 2022 3148 2616 1818 2179 3091 1197 1465 192 2428 2666 2933 1956 1239 865 3087 719 517 2652 2770 266 
697,856 2652 3241 1197 1575 2350 231 2885 954 328 91 1156 479 1797 2811 2115 192 505 2428 2726 389 2182 335 1494 1490 2470 1195 2111 964 1048 1117 938 2320 1087 465 1268 714 1896 1292 1714 2022 1200 2921 458 1731 651 2113 1990 868 1973 
698,2537 2940 2464 2463 3229 2108 2022 1013 1200 1023 465 770 1465 3178 427 412 1185 2885 2031 1749 968 859 275 2312 1195 1193 1784 1770 2514 1386 2012 2398 505 865 988 783 3209 338 18 417 2024 678 1949 1715 1800 719 1835 471 333 767 
699,362 2799 865 935 2470 2878 1185 28 1197 157 1575 2320 2866 1681 2431 2652 1032 885 275 2537 1106 938 2087 1722 3039 1474 1470 3078 294 3145 2850 719 2957 2830 1868 1494 1156 91 266 2117 2845 2726 692 2351 241 505 1539 2428 1141 1200 
700,750 1198 1023 3102 1984 1575 2193 333 2805 1034 2470 2464 3118 2437 2623 2380 1949 981 3236 475 1497 2180 2724 2111 1155 1852 1804 1793 712 0 294 2537 2940 2131 489 1185 2320 1348 1052 2885 2299 1558 1048 98 2814 2350 1237 702 3178 2514 
701,948 916 415 1023 1204 1543 2359 1195 756 3229 1619 2885 2971 2592 1026 595 1056 3006 2777 1901 1083 2022 496 2940 988 1819 269 294 1242 1138 3030 202 753 1386 2108 1585 2470 1348 2031 3091 1013 2823 2259 1218 485 465 1401 1880 2537 1740 
702,1575 231 2537 2464 2299 2885 865 1868 2312 505 275 2022 1197 2351 2855 1673 167 1307 719 1861 1857 2805 1812 384 1034 1185 471 2380 465 1156 1386 92 124 2350 2902 1048 2193 1268 1681 1295 1755 2833 3241 1325 1684 3037 358 117 372 1193 
703,2885 2022 2652 3072 465 1386 1714 2351 706 1197 1515 1443 814 470 2964 1879 2750 644 2350 1643 380 517 1818 938 296 3068 2470 428 2393 1307 2173 1423 1200 3059 2919 2464 2726 488 389 1737 1857 2320 192 803 1156 1664 2522 398 1031 1178 
704,2039 2537 2514 2940 275 2464 2144 2312 1868 2190 697 865 1185 3178 3176 1575 719 1336 2547 1429 968 1196 1455 3078 2024 3187 750 333 1193 1889 1949 2031 1681 3031 3032 918 1200 2180 3229 2149 412 1668 494 1386 226 2536 2117 2619 2833 2845 
705,2958 2350 2111 2320 2470 1377 2638 1770 964 525 1239 294 1389 2365 475 1575 431 3089 2800 2875 2726 100 2937 2270 2883 307 1784 266 1941 2488 2955 2885 2652 1999 2193 2163 1048 3064 1200 3014 454 2799 2741 2810 346 1292 971 2790 48 2944 
706,1575 865 1034 2299 3181 275 465 1812 1861 1443 2022 1156 938 496 1673 1770 1868 2537 702 2885 2805 1352 2312 2460 117 3041 1307 2320 719 167 2351 3037 2030 1455 2855 644 1857 1197 2738 637 1681 981 231 2117 2664 553 2602 2464 2754 294 
707,2464 1575 2651 2312 1268 2024 2022 2537 1386 2885 2182 3189 1193 417 1348 1465 702 465 1956 1861 2810 1213 2805 1200 231 2179 457 767 333 2193 2940 1949 1059 2463 2351 2217 865 2470 2320 3178 651 2754 299 1754 496 2541 1755 1770 553 945 
708,2350 2111 2470 988 2937 1770 426 2652 2044 1106 525 292 1195 490 13 2971 1853 1575 1168 1200 2521 443 2638 2537 964 783 2320 1377 2933 1702 346 637 2696 571 1020 423 2455 1720 192 1715 2726 1001 2522 2649 1132 2428 1973 706 865 1239 
709,2885 1224 2652 2431 2841 2470 3210 856 2811 91 954 2350 2631 1474 1154 1299 1386 2163 1498 1106 358 1240 905 1054 1895 3145 2022 2546 1195 2196 1239 2726 2129 100 3098 2164 2351 2937 2111 987 2957 938 1575 1141 2262 2182 908 2977 2550 2933 
710,2299 865 294 2320 275 1770 2022 2351 1868 465 2885 2537 3181 1034 1575 1812 1784 2470 2117 988 2350 147 1307 1443 2602 471 637 706 719 2862 1197 1681 1200 167 1156 2757 1573 1455 2661 2971 1295 2726 517 2455 938 2645 2946 2855 59 1857 
711,1575 471 2902 231 505 372 1871 655 2115 2879 837 1195 2921 842 1119 714 706 1891 458 2275 1325 384 170 1828 1614 585 2795 588 3035 2629 2805 401 2485 2521 3186 593 1568 2380 1015 1130 1365 2537 1349 847 275 3164 486 167 3106 2299 
712,294 2350 2320 2470 981 2885 1377 275 988 1386 1784 465 1575 1770 3118 607 3236 505 2455 865 3030 2022 100 1099 475 2902 706 2841 719 2299 2638 1348 1195 1567 3176 1755 164 486 2855 2464 2944 1001 655 2795 1204 2232 750 471 1868 402 
713,422 697 307 485 331 1194 1430 2351 1020 2844 1281 1260 845 1165 745 3158 2173 2885 1920 2940 1656 2823 167 2411 2960 2309 1386 259 2127 968 1846 2022 199 863 2031 590 1530 1168 128 919 2537 2651 13 1857 2547 3003 439 706 465 1302 
714,422 3142 1281 2977 1020 2262 2651 1861 2652 954 1269 845 1194 1006 706 697 1474 2350 1386 2173 331 2726 1268 3241 2885 2470 505 1797 1575 2855 3158 710 1094 197 2002 2127 1430 468 1613 2385 905 2113 2841 457 122 405 2351 1165 938 2309 
715,1614 471 593 1720 2902 3079 585 505 1298 847 213 1195 334 486 3186 1766 13 1130 2521 2350 1520 2879 706 598 751 856 2282 1361 418 1365 1871 2075 283 1556 1575 2812 2455 836 1896 2921 2865 1119 96 2977 443 439 1765 170 1242 2685 
716,698 280 2232 3124 1681 719 147 234 3170 275 2133 1755 2932 811 1185 1784 3237 2087 2555 2553 820 1455 1544 609 1196 2474 2726 1837 491 865 2320 2466 243 157 1685 714 1474 1365 2055 2103 517 2464 465 2710 2541 2885 2551 2441 1057 2295 
717,1662 2144 2190 1336 750 329 2549 1053 412 3229 1689 1194 639 2039 2047 3178 1889 2018 1548 422 2403 3026 84 1506 1281 2772 3159 313 518 3071 65 1430 3032 1198 2086 1185 697 2940 1136 2536 550 840 2619 2088 2324 3158 611 1459 2554 1260 
718,719 1455 275 865 1000 1681 2537 1185 1868 783 1200 2525 1575 698 637 1474 1784 1755 1092 3187 2771 3031 678 3176 676 2466 2726 2463 234 2940 1196 505 1648 976 2339 691 1722 231 3040 2117 830 2470 1770 2228 2320 3237 3092 1409 1167 2464 
719,783 1020 1200 525 1770 2522 197 2470 2173 845 988 2320 490 1132 1195 706 2411 3162 3199 2398 3103 1941 2537 2651 3189 2726 1715 2885 965 426 975 2527 2946 1168 2107 294 2810 545 437 2971 1106 1567 637 2661 2983 2455 3031 2154 2592 1268 
720,590 2926 2726 2499 1048 651 2819 2742 2173 1702 71 115 1200 1020 553 2251 776 2652 2147 706 1268 2810 3220 1474 1731 465 637 965 2217 3083 1056 2654 1868 2470 1195 2977 126 2960 1213 2320 2937 1941 2486 1205 2022 2163 1386 2522 1055 865 
721,1575 167 505 2651 1156 2805 1614 328 2380 1307 2664 651 2855 1048 1034 2809 457 471 2997 874 1325 1720 231 1295 1197 712 830 2339 1014 2514 1673 1600 3041 2385 3037 2537 938 1861 2299 2312 2885 465 1195 2182 1677 1152 964 905 2127 1755 
722,2805 1213 2651 1034 3189 1922 2464 1941 98 651 1575 1362 2182 2810 1237 1241 1268 2312 897 2380 1852 2470 712 2695 621 2024 553 457 2724 3109 3127 2602 1923 1956 2299 1048 333 1307 266 1313 2437 1539 3209 1957 2706 1059 1861 277 465 1193 
723,856 954 1575 2811 2474 1474 2977 677 2173 3150 2193 231 335 905 2652 876 2217 2921 3134 2726 2413 2115 243 1020 2555 1686 655 2962 1797 3189 1325 1966 1055 405 1268 2431 1317 706 1896 1362 2499 3241 2320 845 2352 3142 2182 938 719 170 
724,954 974 856 940 2196 1129 692 1154 337 319 394 2631 2316 1855 1575 1964 2866 2413 1002 905 243 2431 2957 2164 91 2811 1432 1896 2889 2474 3210 1650 829 1246 2945 1584 3144 676 1125 1975 1561 2306 335 987 825 1670 1362 2887 2352 231 
725,275 1575 2537 1868 865 2845 2117 3220 637 3040 719 1455 1185 2837 358 505 1681 3031 1987 2124 892 2942 2661 1474 1761 1938 188 976 471 2283 1715 2527 1127 2312 2392 968 1409 2024 3176 2455 147 2971 2291 384 585 1684 231 1321 3008 1614 
726,2537 2845 1715 490 2312 505 3176 1321 2940 1262 2514 2527 968 3220 637 1243 1195 1684 2149 1868 1575 2031 2885 2351 2661 1795 988 13 3040 397 3031 2464 1861 1988 486 2178 2233 619 1099 1170 1200 2034 2652 371 275 2662 1720 1226 358 571 
727,2431 1575 1686 954 231 1224 938 2474 1797 1474 1325 1755 714 2841 676 2024 856 1598 2959 3210 505 2115 358 2514 1769 2631 1861 2193 1054 1336 2546 2312 1268 655 243 2362 458 2306 2392 1203 2464 1405 3241 825 2977 2855 1895 3194 1317 1896 
728,571 1195 471 167 454 423 505 2537 13 465 2661 486 2398 2022 2885 2031 490 1200 2940 2384 346 1715 988 2645 1026 1521 1414 2312 865 1290 938 1156 1770 644 1001 1812 610 1422 968 3052 1720 1614 2845 328 1567 1031 1218 919 1197 1784 
729,2095 712 333 799 1051 3078 2318 1386 1922 1465 2940 1034 2514 307 2312 1697 2724 1348 1092 697 2167 2435 750 770 85 1648 2464 294 176 1956 259 1198 221 1619 2403 2380 1923 266 3229 663 465 2623 2144 2783 1023 1197 1030 3022 2470 2850 
730,1290 1422 2757 1501 398 167 2206 2645 2149 1656 1156 2997 3176 3041 2885 2384 486 294 2855 505 2664 1407 25 1874 2299 968 300 1614 1715 1009 2281 1456 938 2573 13 1321 939 2351 1017 1218 1735 1496 2899 1560 1575 465 571 79 2527 2841 
731,2875 2726 1289 2688 1106 2428 100 2211 2963 868 2937 1722 2799 381 1714 3145 2649 2057 2802 2933 1990 603 3039 803 2350 1612 3059 2874 2652 2320 192 921 1370 2470 1239 720 241 1583 2111 2341 2666 1183 2670 2413 2302 738 91 1117 2311 532 
732,845 1339 706 122 1020 830 2339 3023 2173 1194 3078 3142 1474 1956 2651 2455 682 259 2726 2538 2086 1784 1269 2568 2977 85 197 1452 1063 2320 2881 865 2309 2470 1348 654 2677 3158 783 1575 1189 1386 1241 2163 100 2107 765 505 2551 128 
733,545 1575 0 981 2941 475 2939 1130 402 2521 2350 294 2455 3118 2275 1672 1115 181 2902 1119 2193 2339 275 2629 1005 1730 231 3186 960 2470 1304 706 471 2795 2638 401 1150 830 505 2007 2805 1881 486 1127 1195 1325 334 1412 3079 678 
734,2885 1185 2022 712 2320 1386 702 2470 3229 2541 2464 1558 2380 1465 1755 465 1784 2726 1800 2537 517 1200 865 2940 2182 275 3237 2108 1196 2946 1956 719 1268 1575 1013 2398 2463 1770 975 2810 1348 609 698 1984 1681 2012 2133 84 697 2120 
735,1575 402 719 2339 2455 231 865 505 471 706 496 1325 457 2115 1868 2022 830 1614 676 637 277 938 2885 275 1307 2738 678 465 1365 3186 1681 2537 117 1455 2206 2990 374 1156 3156 2351 3037 2568 2464 2971 1295 332 2312 1386 698 662 
736,2339 1529 706 845 830 545 2455 1575 2568 259 1020 2470 2885 2351 2022 712 294 865 2320 1722 1386 505 2380 3142 2527 275 702 719 1868 2754 1197 2350 2651 2537 2782 1558 2726 975 2173 3176 1189 1348 596 1185 1269 465 3148 2855 3241 863 
737,2514 333 1405 275 799 2928 1575 2024 273 1092 1949 1345 3078 2403 221 698 2180 1185 1681 1351 1744 3178 494 119 231 457 1474 2854 146 2431 1673 2485 1677 2115 1648 865 2007 714 473 1734 2464 1059 2202 1923 117 2536 1696 1325 166 1865 
738,2350 2470 525 48 1784 454 294 2398 964 1770 2111 1195 13 2810 2638 571 2537 988 2986 971 1001 346 1715 1200 1521 2976 490 2320 2661 1154 2472 505 1861 1494 1575 865 1567 163 2885 3052 1088 3008 486 2551 2387 2295 847 3049 2338 465 
739,1575 2024 2537 2514 275 719 2805 2312 333 637 1115 384 2470 1347 231 2944 663 2464 2845 2902 1185 3031 865 981 2350 588 505 3186 1715 2070 964 1325 443 1200 2525 1868 2193 2652 1348 3040 1268 1195 1860 1770 3178 2111 457 1313 1593 1722 
740,677 1055 651 2810 776 553 856 3150 1268 2499 2217 734 755 2182 905 1941 1804 1048 3189 2417 1213 2811 2368 1362 2385 1137 1575 2734 2931 1861 2193 590 1387 2113 954 405 163 1873 2225 1852 1152 582 2651 544 1475 3243 98 1613 598 2805 
741,865 1575 275 1784 1455 1868 1474 2117 1185 698 1861 719 1681 637 64 2805 2726 1941 976 2193 553 2466 2320 147 876 706 1213 2537 2869 231 1613 2810 3049 2455 1147 1648 590 1200 1567 1684 1770 2380 384 3035 2651 2474 1030 3142 3220 2521 
742,2651 2805 2350 1575 2380 1152 1034 505 712 545 706 294 3189 585 2339 2111 2902 1048 1558 2565 1195 1861 1614 1268 2455 2638 471 1804 830 2810 2470 1325 2385 231 3241 3186 475 1941 266 2193 1197 553 486 3142 2809 2521 1115 2977 3041 2437 
743,745 1020 275 2039 865 1260 2537 485 2940 845 697 1185 1868 2845 2117 2351 1194 1429 2312 3187 719 3220 84 3031 1281 1681 1656 3032 976 2152 2619 2088 2971 128 490 1455 2464 3078 1200 988 1411 1348 3008 393 637 1430 1784 2555 358 968 
744,2375 3189 364 2050 1575 2504 2463 325 2985 1192 1362 2974 1309 2837 487 2124 981 1482 3031 678 2805 637 3030 87 2193 1268 677 1055 2363 149 2846 553 2537 483 2810 332 1848 3118 1868 691 1770 1262 2162 456 1353 3092 1752 1261 1152 2651 
745,593 1064 1733 1718 2905 104 1680 1310 1720 362 1572 2794 2431 2546 1032 2087 1853 2521 3186 786 1195 2921 856 1209 39 585 2866 1871 471 2075 706 1496 1614 1406 1001 2878 1575 3080 2181 1299 1298 2796 915 1533 490 2173 2977 2721 2577 961 
746,1575 231 1185 471 505 865 2350 3241 2726 1197 1891 275 960 1365 1722 2320 1681 2007 719 2902 402 1614 1325 2455 698 3035 2237 1868 2688 334 1119 91 1455 706 1871 213 2537 3079 3156 2470 2115 1196 588 181 2795 2799 1106 3186 501 100 
747,1575 637 275 719 2537 505 1200 1268 1474 1755 1868 465 231 2283 1648 1455 1325 783 1784 3040 2885 1567 865 1861 2966 1770 678 741 828 3176 3237 976 1681 2464 454 2474 2339 1185 1195 471 384 676 2022 706 2525 2791 2455 486 2232 2217 
748,2724 525 1034 333 1770 307 294 2470 1575 2810 1941 2111 266 981 2350 431 1922 2805 964 2299 1377 0 2270 2320 2312 2514 475 545 3236 2940 2464 2824 2537 760 1213 2885 302 958 3041 1861 2651 3189 712 2850 1417 2638 465 2623 1812 1237 
749,770 1386 2464 465 1575 2885 2651 1268 830 706 2463 2339 2022 1193 385 1811 2320 767 18 1189 3022 1956 712 3229 1102 231 1976 1770 3142 505 2470 1579 1200 975 1405 2568 1520 2380 3237 3209 3241 2455 2350 2006 296 2944 1048 1784 31 2136 
750,954 1975 1154 938 319 2196 1002 3210 856 2164 91 692 825 1129 2431 987 2811 1896 119 2631 539 2297 2866 3194 505 1268 2959 2113 1474 1224 394 2550 1964 1575 676 751 1432 2413 2129 2887 1596 836 1861 231 1299 1117 2841 2316 2930 2115 
751,1575 231 1686 2431 1045 2546 954 3241 2474 1325 2115 938 1470 856 2312 1896 1224 1386 2406 2179 2464 1733 3210 337 2392 1317 1755 2024 2866 2193 676 1193 335 505 91 702 458 2351 1474 2977 2541 266 2754 2022 1956 1650 2885 2921 1465 2602 
752,465 2350 2022 346 2885 328 268 3052 2384 2652 1386 315 2937 1846 1404 497 1200 3142 706 779 1631 2651 2470 1102 190 1443 2640 454 2464 1195 774 3209 1567 2690 2398 380 2750 2111 423 751 1770 2976 2537 1800 2675 986 2320 1784 3054 186 
